dex,pokemon,fastmove,chargemove,WeaveDPS,WeaveDPS Percentile,TDO,TDO Percentile,~TDO per CP,~SurvivalTime
52,meowth,scratch,night slash,4.86,26.36,27,3.71,0.03,4.207897
204,pineco,bug bite,sand tomb,4.86,26.36,55,7.55,0.03,8.594854
345,lileep,acid,mirror coat,4.86,26.36,74,10.16,0.04,11.55782
81,magnemite,spark,magnet bomb,4.85,26.3,27,3.71,0.02,4.282349
81,magnemite,spark,thunderbolt,4.85,26.3,27,3.71,0.02,4.282349
37,vulpix,ember,body slam,4.84,26.25,37,5.08,0.03,5.7676
77,ponyta,tackle,fire blast,4.84,26.25,50,6.87,0.02,7.842805
104,cubone,mud slap,dig,4.83,26.19,61,8.38,0.04,9.615493
104,cubone,mud slap,bulldoze,4.83,26.19,61,8.38,0.04,9.615493
113,chansey,pound,hyper beam,4.83,26.19,292,40.11,0.13,46.01828
16,pidgey,quick attack,aerial ace,4.82,26.14,25,3.43,0.03,3.986429
86,seel,ice shard,aqua tail,4.82,26.14,61,8.38,0.04,9.635284
95,onix,rock throw,sand tomb,4.82,26.14,76,10.44,0.05,11.95363
327,spinda,psycho cut,dig,4.8,26.03,52,7.14,0.03,8.208463
137,porygon,zen headbutt,solar beam,4.79,25.98,65,8.93,0.03,10.38168
204,pineco,tackle,gyro ball,4.78,25.92,54,7.42,0.03,8.594854
37,vulpix,ember,flame charge,4.77,25.87,36,4.95,0.03,5.7676
60,poliwag,mud shot,bubble beam,4.77,25.87,27,3.71,0.02,4.252191
120,staryu,water gun,swift,4.77,25.87,28,3.85,0.02,4.393554
120,staryu,water gun,power gem,4.77,25.87,28,3.85,0.02,4.393554
147,dratini,iron tail,wrap,4.77,25.87,31,4.26,0.02,4.885496
147,dratini,iron tail,twister,4.77,25.87,31,4.26,0.02,4.885496
363,spheal,rock smash,water pulse,4.77,25.87,47,6.46,0.03,7.546885
51,dugtrio,sucker punch,earthquake,4.76,25.81,40,5.49,0.02,6.372632
51,dugtrio,sucker punch,stone edge,4.76,25.81,40,5.49,0.02,6.372632
51,dugtrio,mud shot,earthquake,4.76,25.81,40,5.49,0.02,6.372632
51,dugtrio,mud shot,stone edge,4.76,25.81,40,5.49,0.02,6.372632
48,venonat,confusion,psybeam,4.75,25.76,46,6.32,0.03,7.324475
23,ekans,poison sting,wrap,4.74,25.7,29,3.98,0.02,4.591462
104,cubone,rock smash,bone club,4.73,25.65,60,8.24,0.04,9.615493
167,spinarak,poison sting,night slash,4.73,25.65,24,3.3,0.02,3.853548
296,makuhita,tackle,low sweep,4.73,25.65,31,4.26,0.03,5.062671
17,pidgeotto,wing attack,twister,4.72,25.6,50,6.87,0.03,8.048252
48,venonat,bug bite,psybeam,4.72,25.6,45,6.18,0.03,7.324475
81,magnemite,thunder shock,magnet bomb,4.71,25.54,27,3.71,0.02,4.282349
81,magnemite,thunder shock,thunderbolt,4.71,25.54,27,3.71,0.02,4.282349
363,spheal,rock smash,body slam,4.71,25.54,47,6.46,0.03,7.546885
316,gulpin,pound,sludge,4.7,25.49,51,7.01,0.04,8.199981
177,natu,peck,night shade,4.67,25.33,28,3.85,0.02,4.562247
118,goldeen,mud shot,horn attack,4.66,25.27,39,5.36,0.02,6.321742
285,shroomish,tackle,grass knot,4.66,25.27,48,6.59,0.04,7.829611
285,shroomish,bullet seed,grass knot,4.64,25.16,48,6.59,0.04,7.829611
327,spinda,sucker punch,icy wind,4.64,25.16,50,6.87,0.03,8.208463
218,slugma,rock throw,flame burst,4.63,25.11,23,3.16,0.02,3.764961
218,slugma,rock throw,flame charge,4.63,25.11,23,3.16,0.02,3.764961
218,slugma,rock throw,rock slide,4.63,25.11,23,3.16,0.02,3.764961
328,trapinch,mud shot,sand tomb,4.63,25.11,27,3.71,0.02,4.508529
328,trapinch,mud shot,dig,4.63,25.11,27,3.71,0.02,4.508529
328,trapinch,mud shot,crunch,4.63,25.11,27,3.71,0.02,4.508529
225,delibird,present,icy wind,4.62,25.05,31,4.26,0.02,5.096598
188,skiploom,tackle,dazzling gleam,4.61,25,50,6.87,0.04,8.23862
188,skiploom,tackle,energy ball,4.61,25,50,6.87,0.04,8.23862
327,spinda,psycho cut,rock tomb,4.61,25,50,6.87,0.03,8.208463
92,gastly,astonish,night shade,4.59,24.89,18,2.47,0.01,2.929036
92,gastly,astonish,dark pulse,4.59,24.89,18,2.47,0.01,2.929036
92,gastly,astonish,sludge bomb,4.59,24.89,18,2.47,0.01,2.929036
92,gastly,astonish,ominous wind,4.59,24.89,18,2.47,0.01,2.929036
104,cubone,rock smash,dig,4.57,24.78,58,7.97,0.04,9.615493
37,vulpix,quick attack,body slam,4.56,24.73,35,4.81,0.03,5.7676
345,lileep,infestation,mirror coat,4.56,24.73,69,9.48,0.04,11.55782
72,tentacool,poison sting,water pulse,4.55,24.67,52,7.14,0.03,8.681557
90,shellder,ice shard,icy wind,4.55,24.67,38,5.22,0.03,6.346244
90,shellder,tackle,icy wind,4.55,24.67,38,5.22,0.03,6.346244
255,torchic,scratch,flame charge,4.55,24.67,31,4.26,0.02,5.194609
255,torchic,scratch,rock tomb,4.55,24.67,31,4.26,0.02,5.194609
255,torchic,ember,flame charge,4.55,24.67,31,4.26,0.02,5.194609
255,torchic,ember,rock tomb,4.55,24.67,31,4.26,0.02,5.194609
39,jigglypuff,pound,gyro ball,4.54,24.62,40,5.49,0.04,6.668552
60,poliwag,mud shot,body slam,4.54,24.62,25,3.43,0.02,4.252191
104,cubone,rock smash,bulldoze,4.54,24.62,57,7.83,0.04,9.615493
307,meditite,confusion,ice punch,4.54,24.62,25,3.43,0.03,4.219206
116,horsea,water gun,dragon pulse,4.52,24.51,29,3.98,0.02,4.846857
116,horsea,water gun,flash cannon,4.52,24.51,29,3.98,0.02,4.846857
116,horsea,bubble,dragon pulse,4.52,24.51,29,3.98,0.02,4.846857
116,horsea,bubble,flash cannon,4.52,24.51,29,3.98,0.02,4.846857
173,cleffa,pound,grass knot,4.52,24.51,34,4.67,0.03,5.640373
174,igglybuff,feint attack,wild charge,4.52,24.51,26,3.57,0.03,4.387899
188,skiploom,bullet seed,dazzling gleam,4.52,24.51,49,6.73,0.04,8.23862
188,skiploom,bullet seed,energy ball,4.52,24.51,49,6.73,0.04,8.23862
37,vulpix,quick attack,flame charge,4.51,24.46,34,4.67,0.03,5.7676
72,tentacool,bubble,wrap,4.51,24.46,51,7.01,0.03,8.681557
204,pineco,tackle,rock tomb,4.5,24.4,51,7.01,0.03,8.594854
343,baltoy,confusion,psybeam,4.5,24.4,38,5.22,0.04,6.42258
32,nidoran male,poison sting,horn attack,4.48,24.3,26,3.57,0.02,4.495335
96,drowzee,pound,psybeam,4.48,24.3,64,8.79,0.04,10.86043
331,cacnea,sucker punch,grass knot,4.47,24.24,28,3.85,0.02,4.72717
307,meditite,confusion,low sweep,4.46,24.19,25,3.43,0.03,4.219206
7,squirtle,tackle,water pulse,4.45,24.13,38,5.22,0.03,6.536613
95,onix,tackle,rock slide,4.45,24.13,70,9.62,0.04,11.95363
223,remoraid,water gun,aurora beam,4.45,24.13,19,2.61,0.02,3.28527
223,remoraid,water gun,water pulse,4.45,24.13,19,2.61,0.02,3.28527
223,remoraid,water gun,rock blast,4.45,24.13,19,2.61,0.02,3.28527
32,nidoran male,peck,horn attack,4.44,24.08,26,3.57,0.02,4.495335
52,meowth,bite,night slash,4.44,24.08,25,3.43,0.02,4.207897
353,shuppet,feint attack,night shade,4.44,24.08,22,3.02,0.02,3.845066
353,shuppet,feint attack,shadow sneak,4.44,24.08,22,3.02,0.02,3.845066
270,lotad,razor leaf,bubble beam,4.43,24.02,26,3.57,0.03,4.429366
8,wartortle,bite,hydro pump,4.42,23.97,61,8.38,0.03,10.51173
258,mudkip,water gun,dig,4.42,23.97,33,4.53,0.02,5.747809
23,ekans,acid,wrap,4.41,23.92,27,3.71,0.02,4.591462
23,ekans,acid,sludge bomb,4.41,23.92,27,3.71,0.02,4.591462
23,ekans,acid,gunk shot,4.41,23.92,27,3.71,0.02,4.591462
39,jigglypuff,pound,disarming voice,4.41,23.92,39,5.36,0.03,6.668552
60,poliwag,mud shot,mud bomb,4.41,23.92,25,3.43,0.02,4.252191
204,pineco,tackle,sand tomb,4.41,23.92,50,6.87,0.03,8.594854
7,squirtle,bubble,aqua jet,4.4,23.86,38,5.22,0.03,6.536613
29,nidoran female,bite,body slam,4.4,23.86,37,5.08,0.03,6.310433
283,surskit,bug bite,aqua jet,4.4,23.86,28,3.85,0.03,4.916596
285,shroomish,bullet seed,seed bomb,4.4,23.86,45,6.18,0.04,7.829611
283,surskit,bubble,aqua jet,4.39,23.81,28,3.85,0.03,4.916596
102,exeggcute,bullet seed,ancient power,4.38,23.75,56,7.69,0.03,9.723871
327,spinda,psycho cut,icy wind,4.37,23.7,47,6.46,0.03,8.208463
163,hoothoot,peck,sky attack,4.36,23.64,42,5.77,0.04,7.261333
173,cleffa,zen headbutt,grass knot,4.36,23.64,32,4.4,0.03,5.640373
220,swinub,tackle,body slam,4.36,23.64,27,3.71,0.03,4.72717
220,swinub,powder snow,rock slide,4.36,23.64,27,3.71,0.03,4.72717
194,wooper,water gun,mud bomb,4.35,23.59,30,4.12,0.03,5.200264
343,baltoy,confusion,gyro ball,4.35,23.59,37,5.08,0.03,6.42258
95,onix,tackle,heavy slam,4.34,23.54,68,9.34,0.04,11.95363
161,sentret,scratch,brick break,4.34,23.54,21,2.88,0.03,3.601923
113,chansey,zen headbutt,hyper beam,4.33,23.48,262,35.99,0.11,46.01828
299,nosepass,spark,rock slide,4.32,23.43,50,6.87,0.04,8.717369
95,onix,tackle,stone edge,4.31,23.37,68,9.34,0.04,11.95363
307,meditite,rock smash,ice punch,4.31,23.37,24,3.3,0.03,4.219206
316,gulpin,pound,ice beam,4.3,23.32,46,6.32,0.04,8.199981
152,chikorita,tackle,body slam,4.29,23.26,38,5.22,0.03,6.664782
98,krabby,mud shot,water pulse,4.28,23.21,33,4.53,0.02,5.927811
316,gulpin,rock smash,sludge,4.28,23.21,46,6.32,0.04,8.199981
299,nosepass,spark,rock blast,4.25,23.05,49,6.73,0.04,8.717369
343,baltoy,extrasensory,psybeam,4.25,23.05,36,4.95,0.03,6.42258
252,treecko,pound,energy ball,4.24,22.99,29,3.98,0.02,5.226652
252,treecko,pound,grass knot,4.24,22.99,29,3.98,0.02,5.226652
163,hoothoot,feint attack,sky attack,4.23,22.94,40,5.49,0.04,7.261333
307,meditite,rock smash,low sweep,4.23,22.94,23,3.16,0.03,4.219206
370,luvdisc,water gun,water pulse,4.22,22.89,39,5.36,0.03,6.973895
29,nidoran female,bite,poison fang,4.2,22.78,35,4.81,0.03,6.310433
316,gulpin,rock smash,ice beam,4.2,22.78,45,6.18,0.04,8.199981
322,numel,ember,heat wave,4.2,22.78,33,4.53,0.02,6.061634
29,nidoran female,poison sting,body slam,4.18,22.67,35,4.81,0.03,6.310433
86,seel,water gun,aqua jet,4.17,22.61,53,7.28,0.04,9.635284
218,slugma,ember,flame burst,4.17,22.61,21,2.88,0.02,3.764961
218,slugma,ember,flame charge,4.17,22.61,21,2.88,0.02,3.764961
218,slugma,ember,rock slide,4.17,22.61,21,2.88,0.02,3.764961
333,swablu,peck,aerial ace,4.17,22.61,41,5.63,0.04,7.49788
50,diglett,mud slap,dig,4.16,22.56,9,1.24,0.01,1.634153
50,diglett,mud slap,mud bomb,4.16,22.56,9,1.24,0.01,1.634153
50,diglett,mud slap,rock tomb,4.16,22.56,9,1.24,0.01,1.634153
72,tentacool,poison sting,wrap,4.16,22.56,48,6.59,0.03,8.681557
361,snorunt,hex,icy wind,4.15,22.51,32,4.4,0.03,5.855245
39,jigglypuff,feint attack,gyro ball,4.13,22.4,36,4.95,0.03,6.668552
41,zubat,bite,poison fang,4.12,22.34,22,3.02,0.02,3.986429
86,seel,water gun,aurora beam,4.12,22.34,52,7.14,0.04,9.635284
194,wooper,mud shot,mud bomb,4.12,22.34,28,3.85,0.03,5.200264
4,charmander,ember,flame charge,4.11,22.29,26,3.57,0.02,4.768636
4,charmander,ember,flame burst,4.11,22.29,26,3.57,0.02,4.768636
4,charmander,ember,flamethrower,4.11,22.29,26,3.57,0.02,4.768636
4,charmander,scratch,flame charge,4.11,22.29,26,3.57,0.02,4.768636
4,charmander,scratch,flame burst,4.11,22.29,26,3.57,0.02,4.768636
4,charmander,scratch,flamethrower,4.11,22.29,26,3.57,0.02,4.768636
95,onix,tackle,iron head,4.11,22.29,65,8.93,0.04,11.95363
155,cyndaquil,ember,flame charge,4.11,22.29,26,3.57,0.02,4.768636
155,cyndaquil,ember,swift,4.11,22.29,26,3.57,0.02,4.768636
155,cyndaquil,ember,flamethrower,4.11,22.29,26,3.57,0.02,4.768636
333,swablu,peck,ice beam,4.09,22.18,40,5.49,0.04,7.49788
343,baltoy,extrasensory,gyro ball,4.09,22.18,35,4.81,0.03,6.42258
113,chansey,pound,dazzling gleam,4.07,22.07,246,33.79,0.11,46.01828
285,shroomish,tackle,seed bomb,4.07,22.07,42,5.77,0.04,7.829611
161,sentret,quick attack,brick break,4.06,22.02,19,2.61,0.02,3.601923
220,swinub,powder snow,body slam,4.06,22.02,25,3.43,0.02,4.72717
39,jigglypuff,feint attack,disarming voice,4.05,21.96,36,4.95,0.03,6.668552
165,ledyba,bug bite,aerial ace,4.05,21.96,37,5.08,0.04,6.909811
194,wooper,water gun,body slam,4.03,21.85,28,3.85,0.03,5.200264
361,snorunt,powder snow,icy wind,4.03,21.85,31,4.26,0.03,5.855245
52,meowth,scratch,dark pulse,4.02,21.8,22,3.02,0.02,4.207897
52,meowth,scratch,foul play,4.02,21.8,22,3.02,0.02,4.207897
281,kirlia,charge beam,shadow sneak,4.02,21.8,26,3.57,0.02,4.834606
7,squirtle,tackle,aqua jet,4.01,21.75,34,4.67,0.03,6.536613
63,abra,charge beam,psyshock,4,21.69,19,2.61,0.01,3.528414
63,abra,charge beam,signal beam,4,21.69,19,2.61,0.01,3.528414
63,abra,charge beam,shadow ball,4,21.69,19,2.61,0.01,3.528414
273,seedot,quick attack,foul play,3.99,21.64,23,3.16,0.03,4.429366
21,spearow,peck,aerial ace,3.98,21.58,17,2.34,0.02,3.322024
21,spearow,peck,drill peck,3.98,21.58,17,2.34,0.02,3.322024
21,spearow,peck,sky attack,3.98,21.58,17,2.34,0.02,3.322024
21,spearow,peck,twister,3.98,21.58,17,2.34,0.02,3.322024
21,spearow,quick attack,aerial ace,3.98,21.58,17,2.34,0.02,3.322024
21,spearow,quick attack,drill peck,3.98,21.58,17,2.34,0.02,3.322024
21,spearow,quick attack,sky attack,3.98,21.58,17,2.34,0.02,3.322024
21,spearow,quick attack,twister,3.98,21.58,17,2.34,0.02,3.322024
270,lotad,water gun,bubble beam,3.98,21.58,23,3.16,0.03,4.429366
290,nincada,bug bite,aerial ace,3.98,21.58,31,4.26,0.03,5.980586
120,staryu,tackle,swift,3.97,21.53,23,3.16,0.02,4.393554
120,staryu,tackle,power gem,3.97,21.53,23,3.16,0.02,4.393554
120,staryu,quick attack,swift,3.97,21.53,23,3.16,0.02,4.393554
120,staryu,quick attack,power gem,3.97,21.53,23,3.16,0.02,4.393554
29,nidoran female,poison sting,poison fang,3.96,21.48,33,4.53,0.03,6.310433
299,nosepass,spark,thunderbolt,3.96,21.48,45,6.18,0.03,8.717369
86,seel,lick,aqua jet,3.95,21.42,50,6.87,0.04,9.635284
290,nincada,bug bite,night slash,3.93,21.31,31,4.26,0.03,5.980586
41,zubat,quick attack,poison fang,3.92,21.26,21,2.88,0.02,3.986429
173,cleffa,pound,psyshock,3.92,21.26,29,3.98,0.03,5.640373
152,chikorita,vine whip,energy ball,3.91,21.2,34,4.67,0.03,6.664782
293,whismur,pound,disarming voice,3.91,21.2,19,2.61,0.02,3.747055
293,whismur,pound,flamethrower,3.91,21.2,19,2.61,0.02,3.747055
54,psyduck,zen headbutt,psybeam,3.9,21.15,30,4.12,0.02,5.908962
173,cleffa,pound,signal beam,3.9,21.15,29,3.98,0.03,5.640373
220,swinub,powder snow,icy wind,3.9,21.15,24,3.3,0.02,4.72717
285,shroomish,tackle,energy ball,3.9,21.15,40,5.49,0.04,7.829611
177,natu,quick attack,night shade,3.89,21.1,23,3.16,0.02,4.562247
329,vibrava,mud shot,sand tomb,3.89,21.1,31,4.26,0.02,6.070116
329,vibrava,mud shot,bug buzz,3.89,21.1,31,4.26,0.02,6.070116
50,diglett,scratch,dig,3.88,21.04,8,1.1,0.01,1.634153
50,diglett,scratch,mud bomb,3.88,21.04,8,1.1,0.01,1.634153
50,diglett,scratch,rock tomb,3.88,21.04,8,1.1,0.01,1.634153
86,seel,ice shard,aqua jet,3.88,21.04,49,6.73,0.03,9.635284
290,nincada,scratch,aerial ace,3.87,20.99,30,4.12,0.03,5.980586
86,seel,lick,aurora beam,3.85,20.88,49,6.73,0.03,9.635284
95,onix,tackle,sand tomb,3.85,20.88,61,8.38,0.04,11.95363
370,luvdisc,water gun,draining kiss,3.85,20.88,35,4.81,0.03,6.973895
74,geodude,tackle,dig,3.84,20.82,40,5.49,0.02,7.839977
113,chansey,pound,psychic,3.84,20.82,232,31.87,0.1,46.01828
370,luvdisc,water gun,aqua jet,3.83,20.77,35,4.81,0.03,6.973895
163,hoothoot,peck,aerial ace,3.82,20.72,36,4.95,0.04,7.261333
285,shroomish,bullet seed,energy ball,3.82,20.72,39,5.36,0.03,7.829611
290,nincada,scratch,night slash,3.82,20.72,30,4.12,0.03,5.980586
86,seel,water gun,icy wind,3.8,20.61,48,6.59,0.03,9.635284
165,ledyba,bug bite,silver wind,3.8,20.61,35,4.81,0.03,6.909811
273,seedot,bullet seed,foul play,3.8,20.61,22,3.02,0.03,4.429366
86,seel,ice shard,aurora beam,3.79,20.55,48,6.59,0.03,9.635284
173,cleffa,zen headbutt,psyshock,3.79,20.55,28,3.85,0.03,5.640373
261,poochyena,snarl,crunch,3.79,20.55,15,2.06,0.02,3.047781
261,poochyena,snarl,dig,3.79,20.55,15,2.06,0.02,3.047781
261,poochyena,snarl,poison fang,3.79,20.55,15,2.06,0.02,3.047781
276,taillow,peck,aerial ace,3.79,20.55,17,2.34,0.02,3.322024
276,taillow,quick attack,aerial ace,3.79,20.55,17,2.34,0.02,3.322024
278,wingull,water gun,water pulse,3.79,20.55,17,2.34,0.02,3.322024
278,wingull,water gun,air cutter,3.79,20.55,17,2.34,0.02,3.322024
278,wingull,water gun,ice beam,3.79,20.55,17,2.34,0.02,3.322024
194,wooper,mud shot,body slam,3.78,20.5,26,3.57,0.03,5.200264
187,hoppip,tackle,seed bomb,3.77,20.44,23,3.16,0.03,4.55188
167,spinarak,bug bite,signal beam,3.76,20.39,19,2.61,0.02,3.853548
173,cleffa,zen headbutt,signal beam,3.76,20.39,28,3.85,0.03,5.640373
202,wobbuffet,counter,mirror coat,3.76,20.39,110,15.11,0.07,22.27877
331,cacnea,poison sting,grass knot,3.73,20.23,23,3.16,0.01,4.72717
35,clefairy,pound,moonblast,3.71,20.12,46,6.32,0.03,9.433607
113,chansey,zen headbutt,dazzling gleam,3.71,20.12,225,30.91,0.1,46.01828
187,hoppip,bullet seed,seed bomb,3.71,20.12,22,3.02,0.03,4.55188
309,electrike,spark,thunderbolt,3.71,20.12,20,2.75,0.02,4.075016
309,electrike,spark,swift,3.71,20.12,20,2.75,0.02,4.075016
163,hoothoot,feint attack,aerial ace,3.7,20.07,35,4.81,0.03,7.261333
19,rattata,tackle,dig,3.69,20.01,14,1.92,0.02,2.929036
19,rattata,tackle,hyper fang,3.69,20.01,14,1.92,0.02,2.929036
19,rattata,tackle,body slam,3.69,20.01,14,1.92,0.02,2.929036
19,rattata,quick attack,dig,3.69,20.01,14,1.92,0.02,2.929036
19,rattata,quick attack,hyper fang,3.69,20.01,14,1.92,0.02,2.929036
19,rattata,quick attack,body slam,3.69,20.01,14,1.92,0.02,2.929036
165,ledyba,tackle,aerial ace,3.69,20.01,34,4.67,0.03,6.909811
258,mudkip,tackle,dig,3.68,19.96,28,3.85,0.02,5.747809
280,ralts,confusion,psyshock,3.67,19.9,12,1.65,0.02,2.539817
280,ralts,confusion,disarming voice,3.67,19.9,12,1.65,0.02,2.539817
280,ralts,confusion,shadow sneak,3.67,19.9,12,1.65,0.02,2.539817
307,meditite,confusion,psyshock,3.63,19.69,20,2.75,0.02,4.219206
309,electrike,quick attack,thunderbolt,3.61,19.58,19,2.61,0.01,4.075016
309,electrike,quick attack,swift,3.61,19.58,19,2.61,0.01,4.075016
343,baltoy,confusion,dig,3.59,19.47,30,4.12,0.03,6.42258
333,swablu,astonish,aerial ace,3.58,19.41,35,4.81,0.03,7.49788
86,seel,lick,icy wind,3.53,19.14,45,6.18,0.03,9.635284
355,duskull,hex,ominous wind,3.53,19.14,21,2.88,0.03,4.478372
161,sentret,scratch,dig,3.52,19.09,17,2.34,0.02,3.601923
161,sentret,scratch,grass knot,3.52,19.09,17,2.34,0.02,3.601923
86,seel,ice shard,icy wind,3.5,18.98,44,6.04,0.03,9.635284
165,ledyba,tackle,silver wind,3.5,18.98,32,4.4,0.03,6.909811
322,numel,tackle,heat wave,3.5,18.98,28,3.85,0.02,6.061634
270,lotad,razor leaf,energy ball,3.49,18.93,20,2.75,0.02,4.429366
353,shuppet,astonish,night shade,3.49,18.93,18,2.47,0.01,3.845066
353,shuppet,astonish,shadow sneak,3.49,18.93,18,2.47,0.01,3.845066
236,tyrogue,tackle,brick break,3.48,18.87,14,1.92,0.02,3.087362
333,swablu,astonish,ice beam,3.48,18.87,34,4.67,0.03,7.49788
35,clefairy,zen headbutt,moonblast,3.47,18.82,43,5.91,0.03,9.433607
333,swablu,peck,disarming voice,3.46,18.76,34,4.67,0.03,7.49788
113,chansey,pound,psybeam,3.43,18.6,208,28.57,0.09,46.01828
165,ledyba,bug bite,swift,3.43,18.6,31,4.26,0.03,6.909811
90,shellder,ice shard,water pulse,3.42,18.55,29,3.98,0.02,6.346244
90,shellder,tackle,water pulse,3.42,18.55,29,3.98,0.02,6.346244
155,cyndaquil,tackle,flame charge,3.42,18.55,21,2.88,0.02,4.768636
155,cyndaquil,tackle,swift,3.42,18.55,21,2.88,0.02,4.768636
155,cyndaquil,tackle,flamethrower,3.42,18.55,21,2.88,0.02,4.768636
283,surskit,bubble,signal beam,3.38,18.33,22,3.02,0.02,4.916596
283,surskit,bug bite,signal beam,3.38,18.33,22,3.02,0.02,4.916596
339,barboach,water gun,ice beam,3.38,18.33,23,3.16,0.02,5.21063
355,duskull,astonish,ominous wind,3.36,18.22,20,2.75,0.02,4.478372
52,meowth,bite,dark pulse,3.35,18.17,19,2.61,0.02,4.207897
52,meowth,bite,foul play,3.35,18.17,19,2.61,0.02,4.207897
307,meditite,rock smash,psyshock,3.35,18.17,19,2.61,0.02,4.219206
113,chansey,zen headbutt,psychic,3.34,18.11,202,27.75,0.09,46.01828
100,voltorb,spark,gyro ball,3.33,18.06,25,3.43,0.02,5.669588
163,hoothoot,peck,night shade,3.33,18.06,32,4.4,0.03,7.261333
25,pikachu,thunder shock,thunderbolt,3.32,18,20,2.75,0.02,4.55188
25,pikachu,thunder shock,wild charge,3.32,18,20,2.75,0.02,4.55188
25,pikachu,thunder shock,thunder,3.32,18,20,2.75,0.02,4.55188
25,pikachu,quick attack,thunderbolt,3.32,18,20,2.75,0.02,4.55188
25,pikachu,quick attack,wild charge,3.32,18,20,2.75,0.02,4.55188
25,pikachu,quick attack,thunder,3.32,18,20,2.75,0.02,4.55188
175,togepi,hidden power,psyshock,3.31,17.95,22,3.02,0.03,5.145604
175,togepi,peck,psyshock,3.31,17.95,22,3.02,0.03,5.145604
23,ekans,poison sting,sludge bomb,3.26,17.68,20,2.75,0.02,4.591462
23,ekans,poison sting,gunk shot,3.26,17.68,20,2.75,0.02,4.591462
50,diglett,mud shot,dig,3.24,17.57,7,0.96,0.01,1.634153
50,diglett,mud shot,mud bomb,3.24,17.57,7,0.96,0.01,1.634153
50,diglett,mud shot,rock tomb,3.24,17.57,7,0.96,0.01,1.634153
100,voltorb,tackle,gyro ball,3.24,17.57,24,3.3,0.02,5.669588
100,voltorb,tackle,signal beam,3.24,17.57,24,3.3,0.02,5.669588
287,slakoth,yawn,body slam,3.23,17.52,32,4.4,0.02,7.450759
163,hoothoot,feint attack,night shade,3.2,17.35,31,4.26,0.03,7.261333
252,treecko,bullet seed,energy ball,3.17,17.19,22,3.02,0.02,5.226652
278,wingull,quick attack,water pulse,3.16,17.14,14,1.92,0.01,3.322024
278,wingull,quick attack,air cutter,3.16,17.14,14,1.92,0.01,3.322024
278,wingull,quick attack,ice beam,3.16,17.14,14,1.92,0.01,3.322024
16,pidgey,quick attack,twister,3.13,16.97,16,2.2,0.02,3.986429
16,pidgey,quick attack,air cutter,3.13,16.97,16,2.2,0.02,3.986429
16,pidgey,tackle,twister,3.13,16.97,16,2.2,0.02,3.986429
16,pidgey,tackle,aerial ace,3.13,16.97,16,2.2,0.02,3.986429
16,pidgey,tackle,air cutter,3.13,16.97,16,2.2,0.02,3.986429
32,nidoran male,peck,sludge bomb,3.13,16.97,19,2.61,0.02,4.495335
32,nidoran male,poison sting,sludge bomb,3.13,16.97,19,2.61,0.02,4.495335
167,spinarak,poison sting,signal beam,3.13,16.97,16,2.2,0.01,3.853548
343,baltoy,extrasensory,dig,3.13,16.97,26,3.57,0.02,6.42258
223,remoraid,mud shot,aurora beam,3.09,16.76,13,1.79,0.01,3.28527
223,remoraid,mud shot,water pulse,3.09,16.76,13,1.79,0.01,3.28527
223,remoraid,mud shot,rock blast,3.09,16.76,13,1.79,0.01,3.28527
300,skitty,tackle,dig,3.09,16.76,21,2.88,0.02,5.264348
300,skitty,tackle,disarming voice,3.09,16.76,21,2.88,0.02,5.264348
165,ledyba,tackle,swift,3.08,16.7,28,3.85,0.03,6.909811
41,zubat,bite,air cutter,3.06,16.59,16,2.2,0.02,3.986429
41,zubat,bite,swift,3.06,16.59,16,2.2,0.02,3.986429
41,zubat,bite,sludge bomb,3.06,16.59,16,2.2,0.02,3.986429
113,chansey,zen headbutt,psybeam,3.06,16.59,185,25.41,0.08,46.01828
174,igglybuff,pound,shadow ball,3.06,16.59,18,2.47,0.02,4.387899
174,igglybuff,pound,psychic,3.06,16.59,18,2.47,0.02,4.387899
290,nincada,scratch,bug buzz,2.97,16.11,23,3.16,0.02,5.980586
290,nincada,bug bite,bug buzz,2.97,16.11,23,3.16,0.02,5.980586
161,sentret,quick attack,dig,2.94,15.94,14,1.92,0.02,3.601923
161,sentret,quick attack,grass knot,2.94,15.94,14,1.92,0.02,3.601923
261,poochyena,tackle,crunch,2.89,15.67,12,1.65,0.01,3.047781
261,poochyena,tackle,dig,2.89,15.67,12,1.65,0.01,3.047781
261,poochyena,tackle,poison fang,2.89,15.67,12,1.65,0.01,3.047781
316,gulpin,pound,gunk shot,2.89,15.67,31,4.26,0.03,8.199981
333,swablu,astonish,disarming voice,2.89,15.67,29,3.98,0.03,7.49788
300,skitty,feint attack,dig,2.87,15.56,20,2.75,0.02,5.264348
300,skitty,feint attack,disarming voice,2.87,15.56,20,2.75,0.02,5.264348
316,gulpin,rock smash,gunk shot,2.85,15.46,31,4.26,0.03,8.199981
236,tyrogue,rock smash,brick break,2.84,15.4,12,1.65,0.02,3.087362
236,tyrogue,rock smash,rock slide,2.84,15.4,12,1.65,0.02,3.087362
236,tyrogue,rock smash,low sweep,2.84,15.4,12,1.65,0.02,3.087362
191,sunkern,razor leaf,energy ball,2.83,15.35,9,1.24,0.02,2.405994
191,sunkern,razor leaf,grass knot,2.83,15.35,9,1.24,0.02,2.405994
191,sunkern,razor leaf,seed bomb,2.83,15.35,9,1.24,0.02,2.405994
339,barboach,mud shot,ice beam,2.82,15.29,19,2.61,0.02,5.21063
